2014,05,1,2,BR,2507
2014,05,1,3,BR,792
2014,05,1,4,BR,306
2014,05,1,1,CN,7096
2014,05,1,2,CN,4731
2014,05,1,3,CN,1577
2014,05,1,4,CN,788
2014,05,1,1,DE,21452
2014,05,1,2,DE,8953
2014,05,1,3,DE,9525
2014,05,1,4,DE,2974
2014,05,1,1,ES,16862
2014,05,1,2,ES,10038
2014,05,1,3,ES,4709
2014,05,1,4,ES,2115
2014,05,1,1,FR,48649
2014,05,1,2,FR,26841
2014,05,1,3,FR,15192
2014,05,1,4,FR,6616
2014,05,1,1,GB,22879
2014,05,1,2,GB,9298
2014,05,1,3,GB,10952
2014,05,1,4,GB,2629
2014,05,1,1,IN,1749
2014,05,1,2,IN,880
2014,05,1,3,IN,612
2014,05,1,4,IN,257
2014,05,1,1,IT,12859
2014,05,1,2,IT,6051
2014,05,1,3,IT,4712
2014,05,1,4,IT,2096
2014,05,1,1,NL,14847
2014,05,1,2,NL,7081
2014,05,1,3,NL,5974
2014,05,1,4,NL,1792
2014,05,1,1,RU,4230
2014,05,1,2,RU,2113
2014,05,1,3,RU,1611
2014,05,1,4,RU,506
2014,05,1,1,US,20077
2014,05,1,2,US,9515
2014,05,1,3,US,8301
2014,05,1,4,US,2261
2014,05,1,1,XX,74550
2014,05,1,2,XX,31542
2014,05,1,3,XX,31643
2014,05,1,4,XX,11365
2014,06,1,1,BE,62187
2014,06,1,2,BE,26364
2014,06,1,3,BE,25565
2014,06,1,4,BE,10258
2014,06,1,1,BR,2711
2014,06,1,2,BR,2067
2014,06,1,3,BR,423
2014,06,1,4,BR,221
2014,06,1,1,CN,6468
2014,06,1,2,CN,3837
2014,06,1,3,CN,1431
2014,06,1,4,CN,1200
2014,06,1,1,DE,20824
2014,06,1,2,DE,8318
2014,06,1,3,DE,9402
2014,06,1,4,DE,3104
2014,06,1,1,ES,17989
2014,06,1,2,ES,10484
2014,06,1,3,ES,4906
2014,06,1,4,ES,2599
2014,06,1,1,FR,35851
2014,06,1,2,FR,18532
2014,06,1,3,FR,12039
2014,06,1,4,FR,5280
2014,06,1,1,GB,22911
2014,06,1,2,GB,10019
2014,06,1,3,GB,10366
2014,06,1,4,GB,2526
2014,06,1,1,IN,1295
2014,06,1,2,IN,678
2014,06,1,3,IN,481
2014,06,1,4,IN,136
2014,06,1,1,IT,11063
2014,06,1,2,IT,4787
2014,06,1,3,IT,4566
2014,06,1,4,IT,1710
2014,06,1,1,NL,12419
2014,06,1,2,NL,5559
2014,06,1,3,NL,5378
2014,06,1,4,NL,1482
2014,06,1,1,RU,2988
2014,06,1,2,RU,1583
2014,06,1,3,RU,994
2014,06,1,4,RU,411
2014,06,1,1,US,20289
2014,06,1,2,US,9279
2014,06,1,3,US,8840
2014,06,1,4,US,2170
2014,06,1,1,XX,72622
2014,06,1,2,XX,30888
2014,06,1,3,XX,31411
2014,06,1,4,XX,10323
2014,07,1,1,BE,54351
2014,07,1,2,BE,28067
2014,07,1,3,BE,18128
2014,07,1,4,BE,8156
2014,07,1,1,BR,4670
2014,07,1,2,BR,3302
2014,07,1,3,BR,972
2014,07,1,4,BR,396
2014,07,1,1,CN,10607
2014,07,1,2,CN,7241
2014,07,1,3,CN,2194
2014,07,1,4,CN,1172
2014,07,1,1,DE,17297
2014,07,1,2,DE,8629
2014,07,1,3,DE,6903
2014,07,1,4,DE,1765
2014,07,1,1,ES,20247
2014,07,1,2,ES,13968
2014,07,1,3,ES,4460
2014,07,1,4,ES,1819
2014,07,1,1,FR,29350
2014,07,1,2,FR,17527
2014,07,1,3,FR,7969
2014,07,1,4,FR,3854
2014,07,1,1,GB,22164
2014,07,1,2,GB,11249
2014,07,1,3,GB,8952
2014,07,1,4,GB,1963
2014,07,1,1,IN,1778
2014,07,1,2,IN,952
2014,07,1,3,IN,637
2014,07,1,4,IN,189
2014,07,1,1,IT,9438
2014,07,1,2,IT,5039
2014,07,1,3,IT,3144
2014,07,1,4,IT,1255
2014,07,1,1,NL,11377
2014,07,1,2,NL,6114
2014,07,1,3,NL,4157
2014,07,1,4,NL,1106
2014,07,1,1,RU,3465
2014,07,1,2,RU,2225
2014,07,1,3,RU,899
2014,07,1,4,RU,341
2014,07,1,1,US,21439
2014,07,1,2,US,11021
2014,07,1,3,US,8446
2014,07,1,4,US,1972
2014,07,1,1,XX,72578
2014,07,1,2,XX,39137
2014,07,1,3,XX,24984
2014,07,1,4,XX,8457
2014,08,1,1,BE,56311
2014,08,1,2,BE,30757
2014,08,1,3,BE,17159
2014,08,1,4,BE,8395
2014,08,1,1,BR,3628
2014,08,1,2,BR,2776
2014,08,1,3,BR,558
2014,08,1,4,BR,294
2014,08,1,1,CN,9342
2014,08,1,2,CN,6459
2014,08,1,3,CN,1532
2014,08,1,4,CN,1351
2014,08,1,1,DE,20546
2014,08,1,2,DE,11502
2014,08,1,3,DE,6834
2014,08,1,4,DE,2210
2014,08,1,1,ES,26512
2014,08,1,2,ES,19268
2014,08,1,3,ES,5077
2014,08,1,4,ES,2167
2014,08,1,1,FR,36519
2014,08,1,2,FR,23735
2014,08,1,3,FR,8388
2014,08,1,4,FR,4396
2014,08,1,1,GB,25260
2014,08,1,2,GB,15828
2014,08,1,3,GB,7490
2014,08,1,4,GB,1942
2014,08,1,1,IN,949
2014,08,1,2,IN,614
2014,08,1,3,IN,214
2014,08,1,4,IN,121
2014,08,1,1,IT,16953
2014,08,1,2,IT,10964
2014,08,1,3,IT,4366
2014,08,1,4,IT,1623
2014,08,1,1,NL,12355
2014,08,1,2,NL,7483
2014,08,1,3,NL,3578
2014,08,1,4,NL,1294
2014,08,1,1,RU,3839
2014,08,1,2,RU,2539
2014,08,1,3,RU,957
2014,08,1,4,RU,343
2014,08,1,1,US,17124
2014,08,1,2,US,8549
2014,08,1,3,US,6869
2014,08,1,4,US,1706
2014,08,1,1,XX,63197
2014,08,1,2,XX,38138
2014,08,1,3,XX,17452
2014,08,1,4,XX,7607
2014,09,1,1,BE,61429
2014,09,1,2,BE,24348
2014,09,1,3,BE,25965
2014,09,1,4,BE,11116
2014,09,1,1,BR,3653
2014,09,1,2,BR,2705
2014,09,1,3,BR,675
2014,09,1,4,BR,273
2014,09,1,1,CN,6964
2014,09,1,2,CN,4608
2014,09,1,3,CN,1563
2014,09,1,4,CN,793
2014,09,1,1,DE,21332
2014,09,1,2,DE,8363
2014,09,1,3,DE,9599
2014,09,1,4,DE,3370
2014,09,1,1,ES,18855
2014,09,1,2,ES,11776
2014,09,1,3,ES,4506
2014,09,1,4,ES,2573
2014,09,1,1,FR,33460
2014,09,1,2,FR,16640
2014,09,1,3,FR,11453
2014,09,1,4,FR,5367
2014,09,1,1,GB,23538
2014,09,1,2,GB,9733
2014,09,1,3,GB,11095
2014,09,1,4,GB,2710
2014,09,1,1,IN,1347
2014,09,1,2,IN,711
2014,09,1,3,IN,456
2014,09,1,4,IN,180
2014,09,1,1,IT,12609
2014,09,1,2,IT,5506
2014,09,1,3,IT,5083
2014,09,1,4,IT,2020
2014,09,1,1,NL,12995
2014,09,1,2,NL,5685
2014,09,1,3,NL,5524
2014,09,1,4,NL,1786
2014,09,1,1,RU,3148
2014,09,1,2,RU,1715
2014,09,1,3,RU,1071
2014,09,1,4,RU,362
2014,09,1,1,US,18302
2014,09,1,2,US,7535
2014,09,1,3,US,8886
2014,09,1,4,US,1881
2014,09,1,1,XX,76913
2014,09,1,2,XX,32790
2014,09,1,3,XX,32646
2014,09,1,4,XX,11477
2014,10,1,1,BE,66119
2014,10,1,2,BE,26076
2014,10,1,3,BE,29050
2014,10,1,4,BE,10993
2014,10,1,1,BR,3559
2014,10,1,2,BR,2320
2014,10,1,3,BR,925
2014,10,1,4,BR,314
2014,10,1,1,CN,7014
2014,10,1,2,CN,4452
2014,10,1,3,CN,1652
2014,10,1,4,CN,910
2014,10,1,1,DE,23784
2014,10,1,2,DE,10530
2014,10,1,3,DE,10033
2014,10,1,4,DE,3221
2014,10,1,1,ES,17231
2014,10,1,2,ES,10010
2014,10,1,3,ES,5026
2014,10,1,4,ES,2195
2014,10,1,1,FR,44273
2014,10,1,2,FR,23012
2014,10,1,3,FR,14830
2014,10,1,4,FR,6431
2014,10,1,1,GB,24806
2014,10,1,2,GB,10482
2014,10,1,3,GB,11521
2014,10,1,4,GB,2803
2014,10,1,1,IN,1122
2014,10,1,2,IN,581
2014,10,1,3,IN,376
2014,10,1,4,IN,165
2014,10,1,1,IT,13779
2014,10,1,2,IT,6555
2014,10,1,3,IT,5358
2014,10,1,4,IT,1866
2014,10,1,1,NL,16269
2014,10,1,2,NL,7536
2014,10,1,3,NL,6800
2014,10,1,4,NL,1933
2014,10,1,1,RU,3616
2014,10,1,2,RU,2103
2014,10,1,3,RU,1114
2014,10,1,4,RU,399
2014,10,1,1,US,17041
2014,10,1,2,US,6554
2014,10,1,3,US,9100
2014,10,1,4,US,1387
2014,10,1,1,XX,77729
2014,10,1,2,XX,31617
2014,10,1,3,XX,34688
2014,10,1,4,XX,11424
2014,11,1,1,BE,66903
2014,11,1,2,BE,26306
2014,11,1,3,BE,29031
2014,11,1,4,BE,11566
2014,11,1,1,BR,2453
2014,11,1,2,BR,1624
2014,11,1,3,BR,586
2014,11,1,4,BR,243
2014,11,1,1,CN,5451
2014,11,1,2,CN,3558
2014,11,1,3,CN,1088
2014,11,1,4,CN,805
2014,11,1,1,DE,18909
2014,11,1,2,DE,6888
2014,11,1,3,DE,9172
2014,11,1,4,DE,2849
2014,11,1,1,ES,15985
2014,11,1,2,ES,8640
2014,11,1,3,ES,4966
2014,11,1,4,ES,2379
2014,11,1,1,FR,43037
2014,11,1,2,FR,22636
2014,11,1,3,FR,14259
2014,11,1,4,FR,6142
2014,11,1,1,GB,26475
2014,11,1,2,GB,11180
2014,11,1,3,GB,12724
2014,11,1,4,GB,2571
2014,11,1,1,IN,823
2014,11,1,2,IN,355
2014,11,1,3,IN,351
2014,11,1,4,IN,117
2014,11,1,1,IT,14325
2014,11,1,2,IT,6195
2014,11,1,3,IT,5981
2014,11,1,4,IT,2149
2014,11,1,1,NL,15229
2014,11,1,2,NL,6782
2014,11,1,3,NL,6668
2014,11,1,4,NL,1779
2014,11,1,1,RU,2992
2014,11,1,2,RU,1551
2014,11,1,3,RU,1104
2014,11,1,4,RU,337
2014,11,1,1,US,12486
2014,11,1,2,US,4484
2014,11,1,3,US,6959
2014,11,1,4,US,1043
2014,11,1,1,XX,72614
2014,11,1,2,XX,26308
2014,11,1,3,XX,35285
2014,11,1,4,XX,11021
2014,12,1,1,BE,71336
2014,12,1,2,BE,33533
2014,12,1,3,BE,26267
2014,12,1,4,BE,11536
2014,12,1,1,BR,3577
2014,12,1,2,BR,2765
2014,12,1,3,BR,554
2014,12,1,4,BR,258
2014,12,1,1,CN,4459
2014,12,1,2,CN,3218
2014,12,1,3,CN,846
2014,12,1,4,CN,395
2014,12,1,1,DE,16678
2014,12,1,2,DE,7414
2014,12,1,3,DE,6955
2014,12,1,4,DE,2309
2014,12,1,1,ES,17067
2014,12,1,2,ES,10358
2014,12,1,3,ES,4514
2014,12,1,4,ES,2195
2014,12,1,1,FR,47375
2014,12,1,2,FR,26598
2014,12,1,3,FR,14066
2014,12,1,4,FR,6711
2014,12,1,1,GB,25426
2014,12,1,2,GB,12119
2014,12,1,3,GB,10722
2014,12,1,4,GB,2585
2014,12,1,1,IN,678
2014,12,1,2,IN,384
2014,12,1,3,IN,218
2014,12,1,4,IN,76
2014,12,1,1,IT,15924
2014,12,1,2,IT,8227
2014,12,1,3,IT,5786
2014,12,1,4,IT,1911
2014,12,1,1,NL,16102
2014,12,1,2,NL,8487
2014,12,1,3,NL,5659
2014,12,1,4,NL,1956
2014,12,1,1,RU,2910
2014,12,1,2,RU,1759
2014,12,1,3,RU,769
2014,12,1,4,RU,382
2014,12,1,1,US,12311
2014,12,1,2,US,5240
2014,12,1,3,US,6188
2014,12,1,4,US,883
2014,12,1,1,XX,62806
2014,12,1,2,XX,28364
2014,12,1,3,XX,25068
2014,12,1,4,XX,9374
2015,01,1,1,BE,50880
2015,01,1,2,BE,19418
2015,01,1,3,BE,22399
2015,01,1,4,BE,9063
2015,01,1,1,BR,3844
2015,01,1,2,BR,2874
2015,01,1,3,BR,652
2015,01,1,4,BR,318
2015,01,1,1,CN,3950
2015,01,1,2,CN,2846
2015,01,1,3,CN,797
2015,01,1,4,CN,307
2015,01,1,1,DE,14654
2015,01,1,2,DE,5160
2015,01,1,3,DE,7242
2015,01,1,4,DE,2252
2015,01,1,1,ES,11650
2015,01,1,2,ES,6252
2015,01,1,3,ES,3771
2015,01,1,4,ES,1627
2015,01,1,1,FR,33741
2015,01,1,2,FR,16754
2015,01,1,3,FR,12456
2015,01,1,4,FR,4531
2015,01,1,1,GB,18395
2015,01,1,2,GB,7159
2015,01,1,3,GB,9340
2015,01,1,4,GB,1896
2015,01,1,1,IN,562
2015,01,1,2,IN,257
2015,01,1,3,IN,214
2015,01,1,4,IN,91
2015,01,1,1,IT,11075
2015,01,1,2,IT,5611
2015,01,1,3,IT,4156
2015,01,1,4,IT,1308
2015,01,1,1,NL,12346
2015,01,1,2,NL,5299
2015,01,1,3,NL,5537
2015,01,1,4,NL,1510
2015,01,1,1,RU,3129
2015,01,1,2,RU,2016
2015,01,1,3,RU,789
2015,01,1,4,RU,324
2015,01,1,1,US,10447
2015,01,1,2,US,3892
2015,01,1,3,US,5587
2015,01,1,4,US,968
2015,01,1,1,XX,52596
2015,01,1,2,XX,21073
2015,01,1,3,XX,23328
2015,01,1,4,XX,8195
2015,02,1,1,BE,53117
2015,02,1,2,BE,20951
2015,02,1,3,BE,22571
2015,02,1,4,BE,9595
2015,02,1,1,BR,2561
2015,02,1,2,BR,1964
2015,02,1,3,BR,416
2015,02,1,4,BR,181
2015,02,1,1,CN,5264
2015,02,1,2,CN,3206
2015,02,1,3,CN,1271
2015,02,1,4,CN,787
2015,02,1,1,DE,15376
2015,02,1,2,DE,5563
2015,02,1,3,DE,7578
2015,02,1,4,DE,2235
2015,02,1,1,ES,12392
2015,02,1,2,ES,6451
2015,02,1,3,ES,4495
2015,02,1,4,ES,1446
2015,02,1,1,FR,40072
2015,02,1,2,FR,20267
2015,02,1,3,FR,14436
2015,02,1,4,FR,5369
2015,02,1,1,GB,21046
2015,02,1,2,GB,8915
2015,02,1,3,GB,9926
2015,02,1,4,GB,2205
2015,02,1,1,IN,547
2015,02,1,2,IN,236
2015,02,1,3,IN,219
2015,02,1,4,IN,92
2015,02,1,1,IT,11122
2015,02,1,2,IT,4862
2015,02,1,3,IT,4876
2015,02,1,4,IT,1384
2015,02,1,1,NL,13097
2015,02,1,2,NL,5425
2015,02,1,3,NL,6121
2015,02,1,4,NL,1551
2015,02,1,1,RU,1736
2015,02,1,2,RU,829
2015,02,1,3,RU,706
2015,02,1,4,RU,201
2015,02,1,1,US,10532
2015,02,1,2,US,3571
2015,02,1,3,US,5904
2015,02,1,4,US,1057
2015,02,1,1,XX,56983
2015,02,1,2,XX,21122
2015,02,1,3,XX,27287
2015,02,1,4,XX,8574
2015,03,1,1,BE,63237
2015,03,1,2,BE,23639
2015,03,1,3,BE,27969
2015,03,1,4,BE,11629
2015,03,1,1,BR,2645
2015,03,1,2,BR,1894
2015,03,1,3,BR,536
2015,03,1,4,BR,215
2015,03,1,1,CN,4792
2015,03,1,2,CN,2969
2015,03,1,3,CN,1069
2015,03,1,4,CN,754
2015,03,1,1,DE,20283
2015,03,1,2,DE,7746
2015,03,1,3,DE,9884
2015,03,1,4,DE,2653
2015,03,1,1,ES,16616
2015,03,1,2,ES,8740
2015,03,1,3,ES,5917
2015,03,1,4,ES,1959
2015,03,1,1,FR,37877
2015,03,1,2,FR,17912
2015,03,1,3,FR,14867
2015,03,1,4,FR,5098
2015,03,1,1,GB,25104
2015,03,1,2,GB,9938
2015,03,1,3,GB,12623
2015,03,1,4,GB,2543
2015,03,1,1,IN,985
2015,03,1,2,IN,406
2015,03,1,3,IN,408
2015,03,1,4,IN,171
2015,03,1,1,IT,15714
2015,03,1,2,IT,6830
2015,03,1,3,IT,7006
2015,03,1,4,IT,1878
2015,03,1,1,NL,14031
2015,03,1,2,NL,5587
2015,03,1,3,NL,6655
2015,03,1,4,NL,1789
2015,03,1,1,RU,2009
2015,03,1,2,RU,958
2015,03,1,3,RU,796
2015,03,1,4,RU,255
2015,03,1,1,US,15215
2015,03,1,2,US,4917
2015,03,1,3,US,9000
2015,03,1,4,US,1298
2015,03,1,1,XX,75829
2015,03,1,2,XX,27692
2015,03,1,3,XX,38121
2015,03,1,4,XX,10016
2015,04,1,1,BE,62572
2015,04,1,2,BE,25137
2015,04,1,3,BE,26920
2015,04,1,4,BE,10515
2015,04,1,1,BR,3689
2015,04,1,2,BR,2696
2015,04,1,3,BR,740
2015,04,1,4,BR,253
2015,04,1,1,CN,8475
2015,04,1,2,CN,5755
2015,04,1,3,CN,2119
2015,04,1,4,CN,601
2015,04,1,1,DE,23034
2015,04,1,2,DE,10557
2015,04,1,3,DE,9873
2015,04,1,4,DE,2604
2015,04,1,1,ES,17023
2015,04,1,2,ES,9633
2015,04,1,3,ES,5638
2015,04,1,4,ES,1752
2015,04,1,1,FR,42916
2015,04,1,2,FR,24555
2015,04,1,3,FR,13650
2015,04,1,4,FR,4711
2015,04,1,1,GB,25041
2015,04,1,2,GB,10702
2015,04,1,3,GB,12098
2015,04,1,4,GB,2241
2015,04,1,1,IN,2177
2015,04,1,2,IN,1176
2015,04,1,3,IN,819
2015,04,1,4,IN,182
2015,04,1,1,IT,14813
2015,04,1,2,IT,7554
2015,04,1,3,IT,5455
2015,04,1,4,IT,1804
2015,04,1,1,NL,13604
2015,04,1,2,NL,6629
2015,04,1,3,NL,5671
2015,04,1,4,NL,1304
2015,04,1,1,RU,2666
2015,04,1,2,RU,1384
2015,04,1,3,RU,958
2015,04,1,4,RU,324
2015,04,1,1,US,18013
2015,04,1,2,US,7699
2015,04,1,3,US,9056
2015,04,1,4,US,1258
2015,04,1,1,XX,79248
2015,04,1,2,XX,35692
2015,04,1,3,XX,33176
2015,04,1,4,XX,10380
2015,05,1,1,BE,72939
2015,05,1,2,BE,29258
2015,05,1,3,BE,30223
2015,05,1,4,BE,13458
2015,05,1,1,BR,4449
2015,05,1,2,BR,2994
2015,05,1,3,BR,1147
2015,05,1,4,BR,308
2015,05,1,1,CN,8664
2015,05,1,2,CN,5793
2015,05,1,3,CN,1973
2015,05,1,4,CN,898
2015,05,1,1,DE,26934
2015,05,1,2,DE,12913
2015,05,1,3,DE,10752
2015,05,1,4,DE,3269
2015,05,1,1,ES,16297
2015,05,1,2,ES,9528
2015,05,1,3,ES,5076
2015,05,1,4,ES,1693
2015,05,1,1,FR,48036
2015,05,1,2,FR,26015
2015,05,1,3,FR,15605
2015,05,1,4,FR,6416
2015,05,1,1,GB,26335
2015,05,1,2,GB,10330
2015,05,1,3,GB,13361
2015,05,1,4,GB,2644
2015,05,1,1,IN,3689
2015,05,1,2,IN,2309
2015,05,1,3,IN,864
2015,05,1,4,IN,516
2015,05,1,1,IT,14168
2015,05,1,2,IT,7141
2015,05,1,3,IT,5207
2015,05,1,4,IT,1820
2015,05,1,1,NL,15591
2015,05,1,2,NL,7628
2015,05,1,3,NL,6257
2015,05,1,4,NL,1706
2015,05,1,1,RU,3666
2015,05,1,2,RU,2238
2015,05,1,3,RU,1125
2015,05,1,4,RU,303
2015,05,1,1,US,23197
2015,05,1,2,US,9505
2015,05,1,3,US,11482
2015,05,1,4,US,2210
2015,05,1,1,XX,83770
2015,05,1,2,XX,36302
2015,05,1,3,XX,35852
2015,05,1,4,XX,11616
2015,06,1,1,BE,66111
2015,06,1,2,BE,22210
2015,06,1,3,BE,30597
2015,06,1,4,BE,13304
2015,06,1,1,BR,3393
2015,06,1,2,BR,2216
2015,06,1,3,BR,939
2015,06,1,4,BR,238
2015,06,1,1,CN,10135
2015,06,1,2,CN,6297
2015,06,1,3,CN,2835
2015,06,1,4,CN,1003
2015,06,1,1,DE,27796
2015,06,1,2,DE,12096
2015,06,1,3,DE,11670
2015,06,1,4,DE,4030
2015,06,1,1,ES,18786
2015,06,1,2,ES,10502
2015,06,1,3,ES,6120
2015,06,1,4,ES,2164
2015,06,1,1,FR,37361
2015,06,1,2,FR,17305
2015,06,1,3,FR,13977
2015,06,1,4,FR,6079
2015,06,1,1,GB,29723
2015,06,1,2,GB,11741
2015,06,1,3,GB,14494
2015,06,1,4,GB,3488
2015,06,1,1,IN,2418
2015,06,1,2,IN,1295
2015,06,1,3,IN,759
2015,06,1,4,IN,364
2015,06,1,1,IT,12208
2015,06,1,2,IT,5065
2015,06,1,3,IT,5662
2015,06,1,4,IT,1481
2015,06,1,1,NL,16036
2015,06,1,2,NL,7371
2015,06,1,3,NL,6455
2015,06,1,4,NL,2210
2015,06,1,1,RU,3042
2015,06,1,2,RU,1745
2015,06,1,3,RU,1002
2015,06,1,4,RU,295
2015,06,1,1,US,24690
2015,06,1,2,US,10231
2015,06,1,3,US,11750
2015,06,1,4,US,2709
2015,06,1,1,XX,86476
2015,06,1,2,XX,34718
2015,06,1,3,XX,40071
2015,06,1,4,XX,11687
2015,07,1,1,BE,62024
2015,07,1,2,BE,27790
2015,07,1,3,BE,23960
2015,07,1,4,BE,10274
2015,07,1,1,BR,5081
2015,07,1,2,BR,3635
2015,07,1,3,BR,1102
2015,07,1,4,BR,344
2015,07,1,1,CN,12154
2015,07,1,2,CN,8445
2015,07,1,3,CN,2648
